image_name,steering_angle,steering_velocity_sign,velocity
train/images/0_0044.jpg,-25.799999237060547,0.0,8.358333587646484
train/images/0_0045.jpg,-27.200000762939453,0.0,8.375
train/images/0_0046.jpg,-27.799999237060547,0.0,8.38888931274414
train/images/0_0047.jpg,-27.700000762939453,0.0,8.405555725097656
train/images/0_0048.jpg,-27.799999237060547,0.0,8.436111450195312
train/images/0_0049.jpg,-27.700000762939453,0.0,8.452777862548828
train/images/0_0050.jpg,-27.700000762939453,0.0,8.483333587646484
train/images/0_0051.jpg,-27.799999237060547,0.0,8.51388931274414
train/images/0_0052.jpg,-27.700000762939453,0.0,8.51388931274414
train/images/0_0053.jpg,-27.700000762939453,0.0,8.54444408416748
train/images/0_0054.jpg,-27.5,0.0,8.561111450195312
train/images/0_0055.jpg,-27.200000762939453,0.0,8.608333587646484
train/images/0_0056.jpg,-26.600000381469727,0.0,8.63888931274414
train/images/0_0057.jpg,-26.100000381469727,0.0,8.655555725097656
train/images/0_0058.jpg,-26.100000381469727,0.0,8.66944408416748
train/images/0_0059.jpg,-25.799999237060547,0.0,8.702777862548828
train/images/0_0060.jpg,-23.5,0.0,8.716666221618652
train/images/0_0061.jpg,-21.899999618530277,0.0,8.75
train/images/0_0062.jpg,-16.0,0.0,8.79444408416748
train/images/0_0063.jpg,-9.800000190734863,0.0,8.811111450195312
train/images/0_0064.jpg,-6.0,0.0,8.841666221618652
train/images/0_0065.jpg,-1.7000000476837158,0.0,8.841666221618652
train/images/0_0066.jpg,1.5,0.0,8.88888931274414
train/images/0_0067.jpg,2.5999999046325684,0.0,8.91944408416748
train/images/0_0068.jpg,2.700000047683716,0.0,8.91944408416748
train/images/0_0069.jpg,1.600000023841858,0.0,8.936111450195312
train/images/0_0070.jpg,-0.1000000014901161,0.0,8.966666221618652
train/images/0_0071.jpg,-1.7000000476837158,0.0,8.983333587646484
train/images/0_0072.jpg,-3.0999999046325684,0.0,9.01388931274414
train/images/0_0073.jpg,-3.400000095367432,0.0,9.061111450195312
train/images/0_0074.jpg,-3.5999999046325684,0.0,9.077777862548828
train/images/0_0075.jpg,-3.700000047683716,0.0,9.108333587646484
train/images/0_0076.jpg,-4.099999904632568,0.0,9.125
train/images/0_0077.jpg,-4.599999904632568,0.0,9.13888931274414
train/images/0_0078.jpg,-5.199999809265137,0.0,9.16944408416748
train/images/0_0079.jpg,-6.0,0.0,9.233333587646484
train/images/0_0080.jpg,-6.199999809265137,0.0,9.25
train/images/0_0081.jpg,-6.300000190734863,0.0,9.26388931274414
train/images/0_0082.jpg,-6.400000095367432,0.0,9.327777862548828
train/images/0_0083.jpg,-6.300000190734863,0.0,9.358333587646484
train/images/0_0084.jpg,-6.300000190734863,0.0,9.38888931274414
train/images/0_0085.jpg,-6.300000190734863,0.0,9.41944408416748
train/images/0_0086.jpg,-6.300000190734863,0.0,9.436111450195312
train/images/0_0087.jpg,-6.300000190734863,0.0,9.452777862548828
train/images/0_0088.jpg,-6.199999809265137,0.0,9.466666221618652
train/images/0_0089.jpg,-6.099999904632568,0.0,9.51388931274414
train/images/0_0090.jpg,-5.5,0.0,9.54444408416748
train/images/0_0091.jpg,-4.300000190734863,0.0,9.54444408416748
train/images/0_0092.jpg,-3.700000047683716,0.0,9.54444408416748
train/images/0_0093.jpg,-3.299999952316284,0.0,9.561111450195312
train/images/0_0094.jpg,-3.299999952316284,0.0,9.577777862548828
train/images/0_0095.jpg,-3.299999952316284,0.0,9.591666221618652
train/images/0_0096.jpg,-3.200000047683716,0.0,9.591666221618652
train/images/0_0097.jpg,-3.0,0.0,9.608333587646484
train/images/0_0098.jpg,-2.900000095367432,0.0,9.625
train/images/0_0099.jpg,-2.900000095367432,0.0,9.625
train/images/0_0100.jpg,-3.200000047683716,0.0,9.63888931274414
train/images/0_0101.jpg,-3.5999999046325684,0.0,9.63888931274414
train/images/0_0102.jpg,-3.900000095367432,0.0,9.66944408416748
train/images/0_0103.jpg,-3.799999952316284,0.0,9.686111450195312
train/images/0_0104.jpg,-3.5999999046325684,0.0,9.702777862548828
train/images/0_0105.jpg,-2.900000095367432,0.0,9.716666221618652
train/images/0_0106.jpg,-2.200000047683716,0.0,9.733333587646484
train/images/0_0107.jpg,-0.8999999761581421,0.0,9.733333587646484
train/images/0_0108.jpg,-0.1000000014901161,0.0,9.75
train/images/0_0109.jpg,1.0,0.0,9.76388931274414
train/images/0_0110.jpg,1.2000000476837158,0.0,9.76388931274414
train/images/0_0111.jpg,1.100000023841858,0.0,9.76388931274414
train/images/0_0112.jpg,1.100000023841858,0.0,9.780555725097656
train/images/0_0113.jpg,1.100000023841858,0.0,9.780555725097656
train/images/0_0114.jpg,1.100000023841858,0.0,9.79444408416748
train/images/0_0115.jpg,1.100000023841858,0.0,9.827777862548828
train/images/0_0116.jpg,1.100000023841858,0.0,9.827777862548828
train/images/0_0117.jpg,1.100000023841858,0.0,9.827777862548828
train/images/0_0118.jpg,1.100000023841858,0.0,9.841666221618652
train/images/0_0119.jpg,1.0,0.0,9.841666221618652
train/images/0_0120.jpg,0.4000000059604645,0.0,9.858333587646484
train/images/0_0121.jpg,0.2000000029802322,0.0,9.858333587646484
train/images/0_0122.jpg,-0.2000000029802322,0.0,9.858333587646484
train/images/0_0123.jpg,-0.4000000059604645,0.0,9.858333587646484
train/images/0_0124.jpg,-0.4000000059604645,0.0,9.858333587646484
train/images/0_0125.jpg,-0.4000000059604645,0.0,9.875
train/images/0_0126.jpg,-0.800000011920929,0.0,9.875
train/images/0_0127.jpg,-1.2000000476837158,0.0,9.875
train/images/0_0128.jpg,-1.7000000476837158,0.0,9.875
train/images/0_0129.jpg,-2.0999999046325684,0.0,9.875
train/images/0_0130.jpg,-2.299999952316284,0.0,9.875
train/images/0_0131.jpg,-2.400000095367432,0.0,9.875
train/images/0_0132.jpg,-2.700000047683716,0.0,9.875
train/images/0_0133.jpg,-3.0999999046325684,0.0,9.875
train/images/0_0134.jpg,-3.700000047683716,0.0,9.875
train/images/0_0135.jpg,-4.099999904632568,0.0,9.858333587646484
train/images/0_0136.jpg,-4.400000095367432,0.0,9.858333587646484
train/images/0_0137.jpg,-4.5,0.0,9.841666221618652
train/images/0_0138.jpg,-4.599999904632568,0.0,9.841666221618652
train/images/0_0139.jpg,-4.599999904632568,0.0,9.841666221618652
train/images/0_0140.jpg,-4.599999904632568,0.0,9.827777862548828
train/images/0_0141.jpg,-4.699999809265137,0.0,9.79444408416748
train/images/0_0142.jpg,-4.5,0.0,9.79444408416748
train/images/0_0143.jpg,-4.400000095367432,0.0,9.780555725097656
train/images/0_0144.jpg,-4.199999809265137,0.0,9.780555725097656
train/images/0_0145.jpg,-4.199999809265137,0.0,9.76388931274414
train/images/0_0146.jpg,-4.199999809265137,0.0,9.76388931274414
train/images/0_0147.jpg,-4.300000190734863,0.0,9.75
train/images/0_0148.jpg,-4.300000190734863,0.0,9.75
train/images/0_0149.jpg,-4.5,0.0,9.75
train/images/0_0150.jpg,-4.900000095367432,0.0,9.733333587646484
train/images/0_0151.jpg,-5.300000190734863,0.0,9.716666221618652
train/images/0_0152.jpg,-5.900000095367432,0.0,9.716666221618652
train/images/0_0153.jpg,-6.0,0.0,9.716666221618652
train/images/0_0154.jpg,-6.0,0.0,9.716666221618652
train/images/0_0155.jpg,-6.199999809265137,0.0,9.716666221618652
train/images/0_0156.jpg,-6.400000095367432,0.0,9.716666221618652
train/images/0_0157.jpg,-6.400000095367432,0.0,9.716666221618652
train/images/0_0158.jpg,-6.400000095367432,0.0,9.733333587646484
train/images/0_0159.jpg,-6.300000190734863,0.0,9.733333587646484
train/images/0_0160.jpg,-6.0,0.0,9.733333587646484
train/images/0_0161.jpg,-5.300000190734863,0.0,9.733333587646484
train/images/0_0162.jpg,-4.5,0.0,9.733333587646484
train/images/0_0163.jpg,-3.799999952316284,0.0,9.75
train/images/0_0164.jpg,-3.5,0.0,9.75
train/images/0_0165.jpg,-2.700000047683716,0.0,9.75
train/images/0_0166.jpg,-2.200000047683716,0.0,9.75
train/images/0_0167.jpg,-1.399999976158142,0.0,9.75
train/images/0_0168.jpg,-0.1000000014901161,0.0,9.75
train/images/0_0169.jpg,1.2000000476837158,0.0,9.733333587646484
train/images/0_0170.jpg,2.299999952316284,0.0,9.733333587646484
train/images/0_0171.jpg,3.200000047683716,0.0,9.733333587646484
train/images/0_0172.jpg,4.199999809265137,0.0,9.733333587646484
train/images/0_0173.jpg,5.300000190734863,0.0,9.733333587646484
train/images/0_0174.jpg,7.800000190734863,0.0,9.733333587646484
train/images/0_0175.jpg,10.399999618530272,0.0,9.733333587646484
train/images/0_0176.jpg,11.800000190734863,0.0,9.733333587646484
train/images/0_0177.jpg,12.199999809265137,0.0,9.733333587646484
train/images/0_0178.jpg,12.0,0.0,9.733333587646484
train/images/0_0179.jpg,11.899999618530272,0.0,9.733333587646484
train/images/0_0180.jpg,11.699999809265137,0.0,9.733333587646484
train/images/0_0181.jpg,11.600000381469728,0.0,9.75
train/images/0_0182.jpg,11.699999809265137,0.0,9.75
train/images/0_0183.jpg,11.800000190734863,0.0,9.76388931274414
train/images/0_0184.jpg,11.899999618530272,0.0,9.76388931274414
train/images/0_0185.jpg,11.899999618530272,0.0,9.780555725097656
train/images/0_0186.jpg,11.899999618530272,0.0,9.780555725097656
train/images/0_0187.jpg,12.699999809265137,0.0,9.79444408416748
train/images/0_0188.jpg,13.899999618530272,0.0,9.841666221618652
train/images/0_0189.jpg,16.100000381469727,0.0,9.841666221618652
train/images/0_0190.jpg,17.700000762939453,0.0,9.858333587646484
train/images/0_0191.jpg,18.799999237060547,0.0,9.858333587646484
train/images/0_0192.jpg,19.399999618530277,0.0,9.88888931274414
train/images/0_0193.jpg,19.700000762939453,0.0,9.905555725097656
train/images/0_0194.jpg,19.799999237060547,0.0,9.905555725097656
train/images/0_0195.jpg,20.0,0.0,9.905555725097656
train/images/0_0196.jpg,20.200000762939453,0.0,9.91944408416748
train/images/0_0197.jpg,20.5,0.0,9.91944408416748
train/images/0_0198.jpg,21.100000381469727,0.0,9.952777862548828
train/images/0_0199.jpg,21.600000381469727,0.0,9.952777862548828
train/images/0_0200.jpg,21.600000381469727,0.0,9.983333587646484
train/images/0_0201.jpg,21.700000762939453,0.0,10.01388931274414
train/images/0_0202.jpg,22.200000762939453,0.0,10.030555725097656
train/images/0_0203.jpg,23.200000762939453,0.0,10.030555725097656
train/images/0_0204.jpg,24.200000762939453,0.0,10.04444408416748
train/images/0_0205.jpg,25.600000381469727,0.0,10.04444408416748
train/images/0_0206.jpg,27.200000762939453,0.0,10.061111450195312
train/images/0_0207.jpg,28.299999237060547,0.0,10.077777862548828
train/images/0_0208.jpg,28.600000381469727,0.0,10.091666221618652
train/images/0_0209.jpg,29.100000381469727,0.0,10.108333587646484
train/images/0_0210.jpg,29.399999618530277,0.0,10.155555725097656
train/images/0_0211.jpg,29.700000762939453,0.0,10.16944408416748
train/images/0_0212.jpg,30.200000762939453,0.0,10.186111450195312
train/images/0_0213.jpg,30.799999237060547,0.0,10.186111450195312
train/images/0_0214.jpg,31.799999237060547,0.0,10.202777862548828
train/images/0_0215.jpg,32.29999923706055,0.0,10.202777862548828
train/images/0_0216.jpg,33.29999923706055,0.0,10.202777862548828
train/images/0_0217.jpg,33.70000076293945,0.0,10.216666221618652
train/images/0_0218.jpg,34.0,0.0,10.216666221618652
train/images/0_0219.jpg,35.400001525878906,0.0,10.25
train/images/0_0220.jpg,35.599998474121094,0.0,10.25
train/images/0_0221.jpg,35.900001525878906,0.0,10.26388931274414
train/images/0_0222.jpg,36.20000076293945,0.0,10.26388931274414
train/images/0_0223.jpg,37.20000076293945,0.0,10.26388931274414
train/images/0_0224.jpg,38.79999923706055,0.0,10.26388931274414
train/images/0_0225.jpg,39.900001525878906,0.0,10.29444408416748
train/images/0_0226.jpg,40.400001525878906,0.0,10.29444408416748
train/images/0_0227.jpg,41.29999923706055,0.0,10.29444408416748
train/images/0_0228.jpg,41.79999923706055,0.0,10.29444408416748
train/images/0_0229.jpg,42.400001525878906,0.0,10.29444408416748
train/images/0_0230.jpg,42.79999923706055,0.0,10.311111450195312
train/images/0_0231.jpg,43.59999847412109,0.0,10.311111450195312
train/images/0_0232.jpg,44.0,0.0,10.311111450195312
train/images/0_0233.jpg,44.5,0.0,10.311111450195312
train/images/0_0234.jpg,44.79999923706055,0.0,10.311111450195312
train/images/0_0235.jpg,44.70000076293945,0.0,10.311111450195312
train/images/0_0236.jpg,44.59999847412109,0.0,10.311111450195312
train/images/0_0237.jpg,44.5,0.0,10.341666221618652
train/images/0_0238.jpg,44.09999847412109,0.0,10.341666221618652
train/images/0_0239.jpg,43.900001525878906,0.0,10.341666221618652
train/images/0_0240.jpg,43.5,0.0,10.341666221618652
train/images/0_0241.jpg,43.20000076293945,0.0,10.358333587646484
train/images/0_0242.jpg,43.09999847412109,0.0,10.358333587646484
train/images/0_0243.jpg,43.09999847412109,0.0,10.358333587646484
train/images/0_0244.jpg,42.59999847412109,0.0,10.358333587646484
train/images/0_0245.jpg,42.0,0.0,10.358333587646484
train/images/0_0246.jpg,41.79999923706055,0.0,10.358333587646484
train/images/0_0247.jpg,41.09999847412109,0.0,10.358333587646484
train/images/0_0248.jpg,40.400001525878906,0.0,10.358333587646484
train/images/0_0249.jpg,39.59999847412109,0.0,10.358333587646484
train/images/0_0250.jpg,37.400001525878906,0.0,10.358333587646484
train/images/0_0251.jpg,35.79999923706055,0.0,10.358333587646484
train/images/0_0252.jpg,33.5,0.0,10.358333587646484
train/images/0_0253.jpg,32.400001525878906,0.0,10.375
train/images/0_0254.jpg,31.600000381469727,0.0,10.375
train/images/0_0255.jpg,31.100000381469727,0.0,10.38888931274414
train/images/0_0256.jpg,30.600000381469727,0.0,10.38888931274414
train/images/0_0257.jpg,29.799999237060547,0.0,10.375
train/images/0_0258.jpg,29.299999237060547,0.0,10.375
train/images/0_0259.jpg,28.5,0.0,10.358333587646484
train/images/0_0260.jpg,28.299999237060547,0.0,10.358333587646484
train/images/0_0261.jpg,28.200000762939453,0.0,10.358333587646484
train/images/0_0262.jpg,27.799999237060547,0.0,10.358333587646484
train/images/0_0263.jpg,26.899999618530277,0.0,10.358333587646484
train/images/0_0264.jpg,25.700000762939453,0.0,10.375
train/images/0_0265.jpg,23.600000381469727,0.0,10.375
train/images/0_0266.jpg,21.700000762939453,0.0,10.375
train/images/0_0267.jpg,20.700000762939453,0.0,10.38888931274414
train/images/0_0268.jpg,19.100000381469727,0.0,10.38888931274414
train/images/0_0269.jpg,17.899999618530273,0.0,10.38888931274414
train/images/0_0270.jpg,17.100000381469727,0.0,10.38888931274414
train/images/0_0271.jpg,16.0,0.0,10.405555725097656
train/images/0_0272.jpg,16.200000762939453,0.0,10.405555725097656
train/images/0_0273.jpg,17.100000381469727,0.0,10.405555725097656
train/images/0_0274.jpg,17.899999618530273,0.0,10.405555725097656
train/images/0_0275.jpg,19.200000762939453,0.0,10.405555725097656
train/images/0_0276.jpg,19.0,0.0,10.41944408416748
train/images/0_0277.jpg,18.799999237060547,0.0,10.452777862548828
train/images/0_0278.jpg,18.700000762939453,0.0,10.452777862548828
train/images/0_0279.jpg,18.399999618530277,0.0,10.452777862548828
train/images/0_0280.jpg,17.700000762939453,0.0,10.466666221618652
train/images/0_0281.jpg,16.799999237060547,0.0,10.466666221618652
train/images/0_0282.jpg,14.5,0.0,10.466666221618652
train/images/0_0283.jpg,13.0,0.0,10.466666221618652
train/images/0_0284.jpg,12.5,0.0,10.466666221618652
train/images/0_0285.jpg,11.199999809265137,0.0,10.483333587646484
train/images/0_0286.jpg,8.5,0.0,10.483333587646484
train/images/0_0287.jpg,4.699999809265137,0.0,10.5
train/images/0_0288.jpg,3.0999999046325684,0.0,10.51388931274414
train/images/0_0289.jpg,1.899999976158142,0.0,10.51388931274414
train/images/0_0290.jpg,0.3000000119209289,0.0,10.530555725097656
train/images/0_0291.jpg,-1.600000023841858,0.0,10.54444408416748
train/images/0_0292.jpg,-2.299999952316284,0.0,10.54444408416748
train/images/0_0293.jpg,-2.5,0.0,10.54444408416748
train/images/0_0294.jpg,-2.5999999046325684,0.0,10.561111450195312
train/images/0_0295.jpg,-3.0,0.0,10.561111450195312
train/images/0_0296.jpg,-4.0,0.0,10.561111450195312
train/images/0_0297.jpg,-4.099999904632568,0.0,10.561111450195312
train/images/0_0298.jpg,-4.099999904632568,0.0,10.561111450195312
train/images/0_0299.jpg,-4.0,0.0,10.561111450195312
train/images/0_0300.jpg,-3.5,0.0,10.577777862548828
train/images/0_0301.jpg,-2.400000095367432,0.0,10.608333587646484
train/images/0_0302.jpg,-2.0999999046325684,0.0,10.608333587646484
train/images/0_0303.jpg,-2.0,0.0,10.608333587646484
train/images/0_0304.jpg,-2.0,0.0,10.608333587646484
train/images/0_0305.jpg,-1.7999999523162842,0.0,10.608333587646484
train/images/0_0306.jpg,-1.5,0.0,10.608333587646484
train/images/0_0307.jpg,-1.2000000476837158,0.0,10.625
train/images/0_0308.jpg,-1.2000000476837158,0.0,10.625
train/images/0_0309.jpg,-1.2000000476837158,0.0,10.63888931274414
train/images/0_0310.jpg,-1.2999999523162842,0.0,10.63888931274414
train/images/0_0311.jpg,-1.2999999523162842,0.0,10.63888931274414
train/images/0_0312.jpg,-1.2999999523162842,0.0,10.63888931274414
train/images/0_0313.jpg,-1.399999976158142,0.0,10.655555725097656
train/images/0_0314.jpg,-1.399999976158142,0.0,10.655555725097656
train/images/0_0315.jpg,-1.399999976158142,0.0,10.655555725097656
train/images/0_0316.jpg,-1.5,0.0,10.655555725097656
train/images/0_0317.jpg,-1.7000000476837158,0.0,10.66944408416748
train/images/0_0318.jpg,-1.7000000476837158,0.0,10.66944408416748
train/images/0_0319.jpg,-1.600000023841858,0.0,10.686111450195312
train/images/0_0320.jpg,-1.600000023841858,0.0,10.686111450195312
train/images/0_0321.jpg,-1.600000023841858,0.0,10.702777862548828
train/images/0_0322.jpg,-1.600000023841858,0.0,10.702777862548828
train/images/0_0323.jpg,-1.7000000476837158,0.0,10.702777862548828
train/images/0_0324.jpg,-1.7000000476837158,0.0,10.716666221618652
train/images/0_0325.jpg,-2.0,0.0,10.716666221618652
train/images/0_0326.jpg,-2.299999952316284,0.0,10.733333587646484
train/images/0_0327.jpg,-2.799999952316284,0.0,10.733333587646484
train/images/0_0328.jpg,-3.0,0.0,10.733333587646484
train/images/0_0329.jpg,-2.900000095367432,0.0,10.76388931274414
train/images/0_0330.jpg,-2.900000095367432,0.0,10.780555725097656
train/images/0_0331.jpg,-2.900000095367432,0.0,10.780555725097656
train/images/0_0332.jpg,-2.900000095367432,0.0,10.79444408416748
train/images/0_0333.jpg,-3.200000047683716,0.0,10.79444408416748
train/images/0_0334.jpg,-3.400000095367432,0.0,10.79444408416748
train/images/0_0335.jpg,-3.900000095367432,0.0,10.811111450195312
train/images/0_0336.jpg,-4.699999809265137,0.0,10.827777862548828
train/images/0_0337.jpg,-5.099999904632568,0.0,10.827777862548828
train/images/0_0338.jpg,-5.199999809265137,0.0,10.827777862548828
train/images/0_0339.jpg,-5.599999904632568,0.0,10.827777862548828
train/images/0_0340.jpg,-6.099999904632568,0.0,10.841666221618652
train/images/0_0341.jpg,-6.300000190734863,0.0,10.841666221618652
train/images/0_0342.jpg,-6.199999809265137,0.0,10.858333587646484
train/images/0_0343.jpg,-6.099999904632568,0.0,10.875
train/images/0_0344.jpg,-6.099999904632568,0.0,10.875
train/images/0_0345.jpg,-6.099999904632568,0.0,10.875
train/images/0_0346.jpg,-6.099999904632568,0.0,10.875
train/images/0_0347.jpg,-6.099999904632568,0.0,10.88888931274414
train/images/0_0348.jpg,-6.099999904632568,0.0,10.91944408416748
train/images/0_0349.jpg,-6.099999904632568,0.0,10.936111450195312
train/images/0_0350.jpg,-6.099999904632568,0.0,10.952777862548828
train/images/0_0351.jpg,-6.099999904632568,0.0,10.952777862548828
train/images/0_0352.jpg,-6.099999904632568,0.0,10.983333587646484
train/images/0_0353.jpg,-6.099999904632568,0.0,11.0
train/images/0_0354.jpg,-6.199999809265137,0.0,11.030555725097656
train/images/0_0355.jpg,-6.300000190734863,0.0,11.030555725097656
train/images/0_0356.jpg,-6.300000190734863,0.0,11.030555725097656
train/images/0_0357.jpg,-6.5,0.0,11.01388931274414
train/images/0_0358.jpg,-6.800000190734863,0.0,11.01388931274414
train/images/0_0359.jpg,-7.400000095367432,0.0,11.01388931274414
train/images/0_0360.jpg,-7.699999809265137,0.0,11.030555725097656
train/images/0_0361.jpg,-8.0,0.0,11.04444408416748
train/images/0_0362.jpg,-7.900000095367432,0.0,11.077777862548828
train/images/0_0363.jpg,-7.800000190734863,0.0,11.091666221618652
train/images/0_0364.jpg,-7.599999904632568,0.0,11.091666221618652
train/images/0_0365.jpg,-6.800000190734863,0.0,11.108333587646484
train/images/0_0366.jpg,-6.300000190734863,0.0,11.108333587646484
train/images/0_0367.jpg,-5.599999904632568,0.0,11.125
train/images/0_0368.jpg,-4.900000095367432,0.0,11.125
train/images/0_0369.jpg,-4.599999904632568,0.0,11.125
train/images/0_0370.jpg,-4.5,0.0,11.125
train/images/0_0371.jpg,-4.699999809265137,0.0,11.125
train/images/0_0372.jpg,-4.900000095367432,0.0,11.125
train/images/0_0373.jpg,-4.900000095367432,0.0,11.13888931274414
train/images/0_0374.jpg,-4.699999809265137,0.0,11.155555725097656
train/images/0_0375.jpg,-4.400000095367432,0.0,11.155555725097656
train/images/0_0376.jpg,-3.900000095367432,0.0,11.155555725097656
train/images/0_0377.jpg,-3.700000047683716,0.0,11.16944408416748
train/images/0_0378.jpg,-3.700000047683716,0.0,11.186111450195312
train/images/0_0379.jpg,-3.700000047683716,0.0,11.186111450195312
train/images/0_0380.jpg,-3.5999999046325684,0.0,11.186111450195312
train/images/0_0381.jpg,-3.299999952316284,0.0,11.186111450195312
train/images/0_0382.jpg,-3.0,0.0,11.186111450195312
train/images/0_0383.jpg,-2.5999999046325684,0.0,11.186111450195312
train/images/0_0384.jpg,-2.299999952316284,0.0,11.202777862548828
train/images/0_0385.jpg,-2.0,0.0,11.202777862548828
train/images/0_0386.jpg,-2.0999999046325684,0.0,11.233333587646484
train/images/0_0387.jpg,-2.0999999046325684,0.0,11.233333587646484
train/images/0_0388.jpg,-2.200000047683716,0.0,11.233333587646484
train/images/0_0389.jpg,-2.200000047683716,0.0,11.233333587646484
train/images/0_0390.jpg,-2.200000047683716,0.0,11.233333587646484
train/images/0_0391.jpg,-2.400000095367432,0.0,11.233333587646484
train/images/0_0392.jpg,-2.400000095367432,0.0,11.233333587646484
train/images/0_0393.jpg,-2.5,0.0,11.233333587646484
train/images/0_0394.jpg,-2.5,0.0,11.202777862548828
train/images/0_0395.jpg,-2.799999952316284,0.0,11.202777862548828
train/images/0_0396.jpg,-3.0999999046325684,0.0,11.202777862548828
train/images/0_0397.jpg,-3.700000047683716,0.0,11.233333587646484
train/images/0_0398.jpg,-3.900000095367432,0.0,11.202777862548828
train/images/0_0399.jpg,-4.099999904632568,0.0,11.202777862548828
train/images/0_0400.jpg,-4.099999904632568,0.0,11.202777862548828
train/images/0_0401.jpg,-4.300000190734863,0.0,11.202777862548828
train/images/0_0402.jpg,-5.099999904632568,0.0,11.202777862548828
train/images/0_0403.jpg,-5.699999809265137,0.0,11.202777862548828
train/images/0_0404.jpg,-5.900000095367432,0.0,11.202777862548828
train/images/0_0405.jpg,-5.900000095367432,0.0,11.202777862548828
train/images/0_0406.jpg,-6.099999904632568,0.0,11.202777862548828
train/images/0_0407.jpg,-6.300000190734863,0.0,11.202777862548828
train/images/0_0408.jpg,-6.900000095367432,0.0,11.202777862548828
train/images/0_0409.jpg,-8.100000381469727,0.0,11.202777862548828
train/images/0_0410.jpg,-8.600000381469727,0.0,11.202777862548828
train/images/0_0411.jpg,-8.699999809265137,0.0,11.202777862548828
train/images/0_0412.jpg,-8.699999809265137,0.0,11.233333587646484
train/images/0_0413.jpg,-8.699999809265137,0.0,11.25
train/images/0_0414.jpg,-9.0,0.0,11.25
train/images/0_0415.jpg,-9.199999809265137,0.0,11.25
train/images/0_0416.jpg,-10.0,0.0,11.26388931274414
train/images/0_0417.jpg,-10.600000381469728,0.0,11.26388931274414
train/images/0_0418.jpg,-10.899999618530272,0.0,11.26388931274414
train/images/0_0419.jpg,-10.800000190734863,0.0,11.26388931274414
train/images/0_0420.jpg,-10.600000381469728,0.0,11.26388931274414
train/images/0_0421.jpg,-10.699999809265137,0.0,11.26388931274414
train/images/0_0422.jpg,-10.899999618530272,0.0,11.280555725097656
train/images/0_0423.jpg,-11.0,0.0,11.280555725097656
train/images/0_0424.jpg,-11.0,0.0,11.280555725097656
train/images/0_0425.jpg,-10.899999618530272,0.0,11.29444408416748
train/images/0_0426.jpg,-11.100000381469728,0.0,11.29444408416748
train/images/0_0427.jpg,-11.300000190734863,0.0,11.29444408416748
